Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude,county,tract,blkgrp,HIMEDBYX,HIAVGBYX,INCPHMBYX,VACANTHUBY,POPDENBY,CAPINCBY,HHCHG2KBY,POPCH2KBY,MEDINC2KBY,ED10HSCHBYX,NOHSDIPBY,COLNODEGBY,COLLDEGBY,PRODEGBY,FC15OF18BYX,ECPOP16PBYX,HVMEDBY,HVAVGBY,MS03PMARBYX,WHTPOPBYX,POPBYX,P0004BYX,P0509BYX,P1014BYX,P1519BYX,P2024BYX,P2529BYX,P3034BYX,P3539BYX,P4044BYX,P4549BYX,P5054BYX,P5559BYX,P6064BYX,P6569BYX,P7074BYX,P7579BYX,P8084BYX,P85PBYX,POPBY,HHBY
295,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,1285,Unf,0,131,1416,GasA,TA,Y,SBrkr,1644,0,0,1644,1,0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,1953.0,Fin,2,418,TA,TA,Y,110,0,0,0,0,0,,,,0,10,2009,WD,Normal,167000,-93.623705,42.034741,169,000400,3,55693.44444444443,68854.6,32257.265758091995,7.0,4593.696620954893,32257.265758091995,0.0299625468164794,-0.03358778625954199,0.09820224937142732,0.16894977168949774,0.0,0.091324200913242,0.4383561643835616,0.3013698630136986,0.03272727272727272,1.0,161213.0,149282.0,0.4417670682730924,0.8941548183254344,1.0,0.05055292259083728,0.07582938388625594,0.08688783570300158,0.04107424960505529,0.05371248025276462,0.09794628751974724,0.07424960505529225,0.05055292259083728,0.05055292259083728,0.05371248025276462,0.0631911532385466,0.09004739336492891,0.061611374407582936,0.03791469194312797,0.0315955766192733,0.03475513428120063,0.02685624012638231,0.018957345971563986,633.0,275.0
296,80,RL,37.0,7937,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,819,Unf,0,184,1003,GasA,TA,Y,SBrkr,1003,0,0,1003,1,0,1,0,3,1,TA,6,Typ,0,,Detchd,1984.0,Unf,2,588,TA,TA,Y,120,0,0,0,0,0,,GdPrv,,0,3,2006,WD,Normal,142500,-93.604776,41.988964,169,001302,2,53883.89208633094,68471.5,27975.34889058914,38.0,317.3718134664986,27975.34889058914,0.4957983193277311,0.3265822784810126,-0.03561778132349694,0.1486666666666667,0.016666666666666666,0.278,0.4113333333333333,0.1453333333333333,0.04213483146067416,1.0,163398.99999999997,206592.0,0.5032080659945004,0.9026717557251906,1.0,0.06297709923664122,0.05305343511450382,0.051145038167938923,0.06755725190839695,0.19274809160305345,0.116412213740458,0.07290076335877863,0.06259541984732825,0.04465648854961832,0.050763358778625964,0.05534351145038168,0.06450381679389312,0.037786259541984724,0.020229007633587787,0.020229007633587787,0.012595419847328244,0.009923664122137405,0.004580152671755725,2620.0,1068.0
297,50,RM,75.0,13710,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420,Unf,0,490,910,GasA,TA,Y,FuseA,910,648,0,1558,0,0,1,1,4,1,TA,6,Typ,0,,Attchd,1950.0,Unf,1,282,TA,TA,Y,289,0,0,0,0,0,,MnPrv,,0,6,2007,WD,Normal,152000,-93.626689,42.021497,169,001000,1,29771.72727272727,52104.0,25923.66502463054,21.0,4070.969450308249,25923.66502463054,-0.05607476635514018,-0.10869565217391304,0.0936954641376436,0.12903225806451613,0.10626185958254268,0.19165085388994307,0.4743833017077799,0.09867172675521822,0.049504950495049514,1.0,111919.0,120667.0,0.4514285714285714,0.8573170731707316,1.0,0.05,0.03902439024390244,0.05731707317073171,0.06341463414634145,0.1475609756097561,0.13414634146341464,0.08170731707317073,0.06219512195121951,0.043902439024390234,0.05853658536585366,0.05243902439024391,0.05731707317073171,0.04756097560975609,0.032926829268292684,0.021951219512195117,0.024390243902439025,0.019512195121951216,0.006097560975609756,820.0,404.0
298,60,FV,66.0,7399,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600.0,Gd,TA,PConc,Gd,TA,No,BLQ,649,Unf,0,326,975,GasA,Ex,Y,SBrkr,975,975,0,1950,0,0,2,1,3,1,Gd,7,Typ,1,TA,Detchd,1997.0,RFn,2,576,TA,TA,Y,0,10,0,0,198,0,,,,0,6,2007,WD,Normal,239000,-93.64218199999999,42.046318,169,000100,6,85564.47619047617,96885.6,41348.027716535435,43.0,3010.7715839258008,41348.027716535435,1.6057692307692308,0.98378041172801,0.02473653804807463,0.05298329355608592,0.005727923627684964,0.15083532219570409,0.2773269689737469,0.5131264916467781,0.03025830258302583,1.0,263202.0,278734.99999999994,0.6580570547417116,0.7770440251572326,1.0,0.05377358490566037,0.06635220125786163,0.06415094339622641,0.056918238993710686,0.1,0.09025157232704402,0.06918238993710693,0.06320754716981132,0.07012578616352201,0.07830188679245281,0.0669811320754717,0.06635220125786163,0.052830188679245285,0.038364779874213835,0.018553459119496855,0.018238993710691823,0.011635220125786164,0.014779874213836478,3180.0,1355.0
299,60,RL,90.0,11700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,Gd,TA,CBlock,TA,TA,No,ALQ,384,Rec,175,143,702,GasA,Gd,Y,SBrkr,1041,702,0,1743,0,1,1,2,3,1,TA,7,Typ,1,Gd,Attchd,1968.0,Unf,2,539,TA,TA,Y,224,0,0,0,0,0,,,,0,6,2007,WD,Normal,175000,-93.63649699999999,42.050371999999996,169,000300,1,96278.76190476186,112612.0,43571.70370370369,10.0,3955.7127979425372,43571.70370370369,0.0,-0.08110065170166547,0.2490379797977301,0.05800214822771214,0.010741138560687431,0.13856068743286787,0.39849624060150374,0.3941997851772288,0.010183299389002035,1.0,191770.0,189849.00000000003,0.6305609284332687,0.950354609929078,1.0,0.046493301812450746,0.07092198581560284,0.0677698975571316,0.05831363278171789,0.022852639873916468,0.02679275019700552,0.0338849487785658,0.05988967691095351,0.06304176516942474,0.06934594168636721,0.09535066981875491,0.10717100078802208,0.07880220646178092,0.07249802994483845,0.06225374310480693,0.029944838455476755,0.02048857368006304,0.014184397163120569,1269.0,491.0
300,20,RL,80.0,14000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1950,2004,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,1092,1092,GasA,Ex,Y,SBrkr,1152,0,0,1152,0,1,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1950.0,Unf,1,300,TA,TA,Y,0,36,0,0,0,0,,GdPrv,,0,8,2009,WD,Family,158500,-93.641356,42.013753,169,001100,4,38118.46902654868,49280.599520383694,24640.299760191847,10.0,951.328924456701,24640.299760191847,0.0145985401459854,-0.06397306397306396,-0.010954601376502369,0.01855670103092784,0.0,0.24742268041237114,0.4969072164948454,0.2371134020618557,0.02158273381294964,1.0,215707.99999999997,218605.00000000003,0.3888888888888889,0.8980815347721823,1.0,0.037170263788968816,0.02757793764988009,0.02877697841726619,0.05275779376498801,0.2721822541966426,0.10191846522781776,0.037170263788968816,0.02877697841726619,0.034772182254196635,0.037170263788968816,0.05035971223021583,0.0683453237410072,0.058752997601918475,0.05275779376498801,0.04076738609112711,0.026378896882494004,0.029976019184652283,0.014388489208633094,834.0,417.0
301,190,RL,90.0,15750,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,TA,TA,CBlock,TA,TA,Mn,BLQ,841,Unf,0,324,1165,GasA,TA,Y,SBrkr,1336,0,0,1336,1,0,1,0,2,1,TA,5,Typ,2,Gd,Attchd,1953.0,Unf,1,375,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD,Normal,157000,-93.63942800000001,42.01359,169,001100,4,38118.46902654868,49280.599520383694,24640.299760191847,10.0,951.328924456701,24640.299760191847,0.0145985401459854,-0.06397306397306396,-0.010954601376502369,0.01855670103092784,0.0,0.24742268041237114,0.4969072164948454,0.2371134020618557,0.02158273381294964,1.0,215707.99999999997,218605.00000000003,0.3888888888888889,0.8980815347721823,1.0,0.037170263788968816,0.02757793764988009,0.02877697841726619,0.05275779376498801,0.2721822541966426,0.10191846522781776,0.037170263788968816,0.02877697841726619,0.034772182254196635,0.037170263788968816,0.05035971223021583,0.0683453237410072,0.058752997601918475,0.05275779376498801,0.04076738609112711,0.026378896882494004,0.029976019184652283,0.014388489208633094,834.0,417.0
302,60,RL,66.0,16226,Pave,,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,281,Unf,0,747,1028,GasA,Ex,Y,SBrkr,1210,1242,0,2452,0,0,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1998.0,Fin,2,683,TA,TA,Y,208,50,0,0,0,0,,,,0,5,2007,WD,Normal,267000,-93.683813,42.0172,169,001301,3,27022.809523809527,38171.799912049246,16699.24451712197,116.0,5679.5115732919585,16699.24451712197,2.685575364667747,2.1181763647270544,-0.152921155896377,0.060266292922214436,0.019621583742116328,0.12473721093202522,0.6152768044849335,0.18009810791871056,0.02154793315743184,1.0,220700.99999999997,207378.0,0.11814259297308402,0.8634090034628703,1.0,0.03308964986533282,0.01692958830319354,0.013659099653712968,0.06483262793382072,0.5969603693728357,0.12389380530973453,0.04193920738745671,0.023085802231627546,0.0119276644863409,0.013081954597922276,0.010773374374759524,0.007502885725278953,0.007310504040015391,0.006540977298961139,0.005386687187379761,0.004424778761061947,0.00596383224317045,0.012697191227395151,5198.000000000001,2274.0
303,20,RL,118.0,13704,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1541,1541,GasA,Ex,Y,SBrkr,1541,0,0,1541,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,3,843,TA,TA,Y,468,81,0,0,0,0,,,,0,1,2006,WD,Normal,205000,-93.688577,42.016913,169,001301,3,27022.809523809527,38171.799912049246,16699.24451712197,116.0,5679.5115732919585,16699.24451712197,2.685575364667747,2.1181763647270544,-0.152921155896377,0.060266292922214436,0.019621583742116328,0.12473721093202522,0.6152768044849335,0.18009810791871056,0.02154793315743184,1.0,220700.99999999997,207378.0,0.11814259297308402,0.8634090034628703,1.0,0.03308964986533282,0.01692958830319354,0.013659099653712968,0.06483262793382072,0.5969603693728357,0.12389380530973453,0.04193920738745671,0.023085802231627546,0.0119276644863409,0.013081954597922276,0.010773374374759524,0.007502885725278953,0.007310504040015391,0.006540977298961139,0.005386687187379761,0.004424778761061947,0.00596383224317045,0.012697191227395151,5198.000000000001,2274.0
304,20,RL,70.0,9800,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,894,Unf,0,0,894,GasA,TA,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1975.0,Unf,2,552,TA,TA,Y,256,0,0,0,0,0,,GdWo,,0,7,2006,WD,Abnorml,149900,-93.683246,42.021889,169,001301,1,64709.74380165288,76109.5,32596.546138415248,19.0,3533.3365973672057,32596.546138415248,0.22174535050071528,0.31011826544021026,1.0240673258267026,0.06751054852320675,0.03797468354430379,0.11054852320675106,0.44978902953586497,0.3341772151898734,0.0234192037470726,1.0,189705.99999999997,197466.99999999997,0.5302557704304429,0.7898696088264795,1.0,0.07422266800401203,0.06519558676028084,0.05667001003009028,0.06268806419257772,0.1469408224674022,0.1268806419257773,0.08525576730190572,0.08124373119358073,0.07271815446339017,0.06068204613841525,0.05366098294884654,0.055667001003009024,0.030090270812437314,0.0075225677031093285,0.00852557673019057,0.005516549648946841,0.004513540621865597,0.002006018054162488,1994.0,854.0
305,75,RM,87.0,18386,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1470,1470,GasA,Ex,Y,SBrkr,1675,1818,0,3493,0,0,3,0,3,1,Gd,10,Typ,1,Ex,Attchd,2003.0,Unf,3,870,TA,TA,Y,302,0,0,0,0,0,,,,0,5,2008,WD,Normal,295000,-93.6077128,42.030482299999996,169,000900,3,32082.33333333334,49241.199404761916,23602.05848787447,60.0,841.6409164394597,23602.05848787447,-0.16831683168316833,-0.20701357466063347,0.3767722344151677,0.2373626373626373,0.061538461538461535,0.26593406593406593,0.31868131868131866,0.11648351648351647,0.08333333333333333,1.0,113333.0,128146.99999999999,0.2820069204152249,0.8687589158345221,1.0,0.0898716119828816,0.05135520684736091,0.03423680456490728,0.05135520684736091,0.12410841654778887,0.13694721825962913,0.09272467902995721,0.06562054208273894,0.05420827389443652,0.06847360912981455,0.05706134094151213,0.055634807417974316,0.045649072753209695,0.025677603423680456,0.014265335235378032,0.014265335235378032,0.012838801711840228,0.005706134094151214,701.0,336.0
306,20,RL,80.0,10386,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,1464,Unf,0,536,2000,GasA,Ex,Y,SBrkr,2000,0,0,2000,1,0,2,0,3,1,Gd,8,Typ,0,,Attchd,2004.0,Fin,3,888,TA,TA,Y,168,0,0,0,0,0,,,,0,7,2007,WD,Normal,305900,-93.68785600000001,42.018518,169,001301,1,64709.74380165288,76109.5,32596.546138415248,19.0,3533.3365973672057,32596.546138415248,0.22174535050071528,0.31011826544021026,1.0240673258267026,0.06751054852320675,0.03797468354430379,0.11054852320675106,0.44978902953586497,0.3341772151898734,0.0234192037470726,1.0,189705.99999999997,197466.99999999997,0.5302557704304429,0.7898696088264795,1.0,0.07422266800401203,0.06519558676028084,0.05667001003009028,0.06268806419257772,0.1469408224674022,0.1268806419257773,0.08525576730190572,0.08124373119358073,0.07271815446339017,0.06068204613841525,0.05366098294884654,0.055667001003009024,0.030090270812437314,0.0075225677031093285,0.00852557673019057,0.005516549648946841,0.004513540621865597,0.002006018054162488,1994.0,854.0
307,60,RL,116.0,13474,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,Gd,TA,CBlock,Gd,TA,No,ALQ,700,Unf,0,0,700,GasA,Gd,Y,SBrkr,1122,1121,0,2243,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1990.0,RFn,3,746,TA,TA,Y,127,44,224,0,0,0,,,,0,6,2007,WD,Normal,225000,-93.684102,42.033576000000004,169,000600,1,65980.59509202454,73491.59982332154,30142.206884057967,35.0,2534.657261335563,30142.206884057967,0.1586489252814739,0.14333057166528584,0.4927355609610196,0.08096415327564895,0.016069221260815822,0.09270704573547588,0.4721878862793573,0.33807169344870214,0.05123674911660778,1.0,203448.0,226766.0,0.5735694822888283,0.8079710144927537,1.0,0.07681159420289856,0.06376811594202897,0.06159420289855073,0.05217391304347826,0.15942028985507245,0.12753623188405794,0.08514492753623187,0.060144927536231886,0.05,0.05507246376811594,0.06195652173913044,0.06123188405797101,0.03152173913043478,0.02355072463768116,0.013768115942028985,0.007246376811594203,0.004710144927536232,0.004347826086956522,2760.0,1132.0
308,50,RM,,7920,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,319,319,GasA,TA,Y,FuseA,1035,371,0,1406,0,0,1,0,3,1,Fa,6,Typ,0,,,,,0,0,,,N,0,144,0,0,0,0,,MnPrv,,0,3,2008,WD,Normal,89500,-93.625289,42.02295,169,001000,1,29771.72727272727,52104.0,25923.66502463054,21.0,4070.969450308249,25923.66502463054,-0.05607476635514018,-0.10869565217391304,0.0936954641376436,0.12903225806451613,0.10626185958254268,0.19165085388994307,0.4743833017077799,0.09867172675521822,0.049504950495049514,1.0,111919.0,120667.0,0.4514285714285714,0.8573170731707316,1.0,0.05,0.03902439024390244,0.05731707317073171,0.06341463414634145,0.1475609756097561,0.13414634146341464,0.08170731707317073,0.06219512195121951,0.043902439024390234,0.05853658536585366,0.05243902439024391,0.05731707317073171,0.04756097560975609,0.032926829268292684,0.021951219512195117,0.024390243902439025,0.019512195121951216,0.006097560975609756,820.0,404.0
309,30,RL,,12342,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,262,Unf,0,599,861,GasA,Ex,Y,SBrkr,861,0,0,861,0,0,1,0,1,1,TA,4,Typ,0,,Detchd,1961.0,Unf,2,539,TA,TA,Y,158,0,0,0,0,0,,,,0,3,2009,WD,Normal,82500,-93.6721573,42.0240278,169,000700,1,32320.428571428572,56290.79949874688,26866.063397129186,22.0,2829.922525014971,26866.063397129186,0.002512562814070352,-0.05,0.2186850604905712,0.0807600950118765,0.035629453681710214,0.1496437054631829,0.3729216152019002,0.3610451306413302,0.032581453634085204,1.0,310769.0,301302.0,0.35967302452316074,0.7703349282296652,1.0,0.05023923444976077,0.04066985645933014,0.031100478468899517,0.05382775119617225,0.32057416267942584,0.08014354066985646,0.061004784688995214,0.04066985645933014,0.034688995215311005,0.03229665071770335,0.04784688995215311,0.05622009569377991,0.05023923444976077,0.04425837320574162,0.022727272727272728,0.019138755980861243,0.0071770334928229675,0.0071770334928229675,836.0,399.0
310,20,RL,90.0,12378,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,622,1896,GasA,Ex,Y,SBrkr,1944,0,0,1944,1,0,2,0,3,1,Ex,8,Typ,3,Ex,Attchd,2003.0,Fin,3,708,TA,TA,Y,208,175,0,0,0,0,,,,0,11,2006,WD,Normal,360000,-93.643412,42.061544,169,000100,2,92967.75,112187.19966859983,43554.18140881312,36.0,1090.2749920615072,43554.18140881312,1.414,1.519417475728155,0.11330697016247022,0.056,0.014588235294117647,0.13458823529411762,0.4809411764705882,0.31388235294117645,0.015741507870753936,1.0,221827.00000000003,256323.99999999997,0.7533726812816189,0.8988439306358381,1.0,0.08413615928066795,0.0838150289017341,0.07032755298651253,0.04816955684007707,0.031149646756583174,0.04592164418754014,0.07418111753371869,0.07803468208092486,0.07931920359666024,0.06165703275529865,0.054913294797687855,0.07225433526011561,0.05876685934489403,0.04463712267180475,0.043994861913937054,0.034360950545921636,0.023121387283236997,0.011239563262684648,3114.0,1207.0
311,60,RL,,7685,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,ALQ,518,Unf,0,179,697,GasA,Gd,Y,SBrkr,697,804,0,1501,0,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1993.0,Fin,2,420,TA,TA,Y,190,63,0,0,0,0,,,,0,5,2006,WD,Normal,165600,-93.636949,42.058421,169,000100,2,92967.75,112187.19966859983,43554.18140881312,36.0,1090.2749920615072,43554.18140881312,1.414,1.519417475728155,0.11330697016247022,0.056,0.014588235294117647,0.13458823529411762,0.4809411764705882,0.31388235294117645,0.015741507870753936,1.0,221827.00000000003,256323.99999999997,0.7533726812816189,0.8988439306358381,1.0,0.08413615928066795,0.0838150289017341,0.07032755298651253,0.04816955684007707,0.031149646756583174,0.04592164418754014,0.07418111753371869,0.07803468208092486,0.07931920359666024,0.06165703275529865,0.054913294797687855,0.07225433526011561,0.05876685934489403,0.04463712267180475,0.043994861913937054,0.034360950545921636,0.023121387283236997,0.011239563262684648,3114.0,1207.0
312,20,RL,50.0,8000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,680,Unf,0,292,972,GasA,Ex,Y,SBrkr,972,0,0,972,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1948.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2009,WD,Normal,132000,-93.617182,42.034746000000005,169,000200,3,63447.275862068964,70865.39957264958,32674.88374384236,22.0,4855.505920433825,32674.88374384236,-0.01680672268907563,-0.05130597014925373,0.4901728536642378,0.19372442019099587,0.03956343792633015,0.25375170532060026,0.43792633015006815,0.07503410641200543,0.02991452991452992,1.0,123280.0,126074.00000000001,0.6,0.9311701081612584,1.0,0.07669616519174041,0.050147492625368724,0.04228121927236971,0.037364798426745324,0.07276302851524091,0.11701081612586035,0.07964601769911504,0.07276302851524091,0.05506391347099312,0.057030481809242875,0.06784660766961652,0.07079646017699115,0.07177974434611603,0.029498525073746312,0.035398230088495575,0.024582104228121928,0.0127826941986234,0.02654867256637168,1017.0,468.0
313,190,RM,65.0,7800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,507,Unf,0,286,793,GasA,TA,Y,SBrkr,793,325,0,1118,1,0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1939.0,Unf,2,410,TA,TA,Y,0,0,0,0,271,0,,MnPrv,,0,5,2006,WD,Normal,119900,-93.62043299999999,42.033369,169,000900,1,72843.82758620691,89442.50088495576,41018.679383116876,35.0,4078.884219798615,41018.679383116876,-0.043993231810490696,-0.12357954545454546,0.4038328969133989,0.1345496009122007,0.052451539338654506,0.15279361459521096,0.37856328392246286,0.2816419612314709,0.035398230088495575,1.0,146078.0,207887.99999999997,0.5317307692307692,0.9351701782820095,1.0,0.060777957860615885,0.04862236628849271,0.04781199351701783,0.050243111831442464,0.08184764991896272,0.10372771474878445,0.08427876823338736,0.04943273905996758,0.04619124797406808,0.06320907617504051,0.08103727714748783,0.0899513776337115,0.07455429497568881,0.04457050243111831,0.023500810372771474,0.024311183144246355,0.013776337115072932,0.012155591572123177,1234.0,565.0
314,20,RL,150.0,215245,Pave,,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,7,5,1965,1965,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1236,Rec,820,80,2136,GasW,TA,Y,SBrkr,2036,0,0,2036,2,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1965.0,RFn,2,513,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD,Normal,375000,-93.652119,42.00138,169,001302,1,63810.475409836065,81504.00000000001,41850.82297772567,88.0,119.10429084035,41850.82297772567,0.17583892617449665,0.06932515337423313,0.03129707809154192,0.06950672645739911,0.048579970104633774,0.14723467862481315,0.4439461883408071,0.2907324364723468,0.0136986301369863,1.0,246970.0,269800.99999999994,0.5968790637191156,0.9093516924842227,1.0,0.04130808950086058,0.0378657487091222,0.038439472174411925,0.0395869191049914,0.07515777395295467,0.1004016064257028,0.0814687320711417,0.04704532415375789,0.04417670682730924,0.07114170969592656,0.08204245553643144,0.06712564543889846,0.055077452667814115,0.038439472174411925,0.029833620195065975,0.03671830177854274,0.043029259896729774,0.07114170969592656,1743.0,876.0
315,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,16,Unf,0,712,728,GasA,Ex,Y,SBrkr,832,809,0,1641,0,1,1,1,3,1,Ex,6,Typ,1,Gd,Detchd,1925.0,Unf,2,546,Fa,TA,Y,0,0,234,0,0,0,,,,0,8,2006,WD,Normal,178000,-93.618489,42.03139,169,000900,2,42054.55555555556,51013.0,24711.90498442368,35.0,4317.738433588629,24711.90498442368,-0.10888252148997137,-0.165374677002584,0.1491965833433303,0.11040339702760084,0.0,0.10191082802547773,0.4925690021231423,0.2951167728237792,0.03858520900321544,1.0,134756.0,136897.0,0.43218806509945756,0.9318885448916407,1.0,0.07275541795665634,0.04024767801857585,0.030959752321981424,0.04024767801857585,0.086687306501548,0.1656346749226006,0.09752321981424147,0.04024767801857585,0.06191950464396285,0.06965944272445822,0.08978328173374611,0.06656346749226008,0.04179566563467492,0.030959752321981424,0.021671826625387,0.02321981424148607,0.01238390092879257,0.007739938080495356,646.0,311.0
